Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON YIELD (Kg per ha)
11,1979,6,Madhya Pradesh,Seoni / Shivani,91.5,419.67,75.1,380.83,2.4,791.67,0.5,2800,0,0
11,1980,6,Madhya Pradesh,Seoni / Shivani,91.3,1118.29,77.6,430.41,2.2,818.18,0.9,3222.22,0,0
11,1981,6,Madhya Pradesh,Seoni / Shivani,93,972.04,78.2,546.04,2.3,782.61,0.9,3111.11,0,0
11,1982,6,Madhya Pradesh,Seoni / Shivani,92,864.13,78.4,443.88,2.7,370.37,0.7,3142.86,0,0
11,1983,6,Madhya Pradesh,Seoni / Shivani,93.9,1259.85,83.4,749.4,2.6,500,0.6,3166.67,0,0
11,1984,6,Madhya Pradesh,Seoni / Shivani,96.6,649.07,81.3,482.16,3.6,666.67,0.6,3000,0,0
11,1985,6,Madhya Pradesh,Seoni / Shivani,97.6,1478.48,83.9,544.7,3.9,846.15,0.5,3000,0,0
11,1986,6,Madhya Pradesh,Seoni / Shivani,98,959.18,76,592.11,4,750,0.5,2800,0,0
11,1987,6,Madhya Pradesh,Seoni / Shivani,75,773.33,80,550,3,1666.67,0.5,2600,0,0
11,1988,6,Madhya Pradesh,Seoni / Shivani,99,1305.05,80.9,509.27,4,975,0.4,3500,0,0
11,1989,6,Madhya Pradesh,Seoni / Shivani,97.3,1105.86,83.1,614.92,4.7,1042.55,0.4,3000,0,0
11,1990,6,Madhya Pradesh,Seoni / Shivani,95.8,1423.8,88.1,667.42,3.8,947.37,0.39,3076.92,0,0
11,1991,6,Madhya Pradesh,Seoni / Shivani,95.5,619.9,50.9,571.71,2.9,620.69,0.47,3191.49,0,0
11,1992,6,Madhya Pradesh,Seoni / Shivani,96.8,1005.17,58.9,658.74,2.2,1227.27,0.23,3478.26,0,0
11,1993,6,Madhya Pradesh,Seoni / Shivani,98.4,1373.98,82,874.39,2.1,1095.24,0.17,3529.41,0,0
11,1994,6,Madhya Pradesh,Seoni / Shivani,100.2,1398.2,94.8,888.19,2.1,1047.62,0.2,3500,0,0
11,1995,6,Madhya Pradesh,Seoni / Shivani,100.7,873.88,83.7,863.8,2.4,1375,0.4,3500,0,0
11,1996,6,Madhya Pradesh,Seoni / Shivani,99.7,1041.12,87.9,873.72,3.1,1290.32,0.5,3000,0.1,200
11,1997,6,Madhya Pradesh,Seoni / Shivani,102.8,893,91.2,441.89,3.3,1333.33,0.54,3333.33,0,0
11,1998,6,Madhya Pradesh,Seoni / Shivani,105,1196.19,94.5,755.56,3.3,1484.85,0.5,3400,0,0
11,1999,6,Madhya Pradesh,Seoni / Shivani,107.6,1378.25,104.6,908.22,4.5,1311.11,0.8,3375,0,0
11,2000,6,Madhya Pradesh,Seoni / Shivani,111.1,395.14,85.5,609.36,4.6,673.91,1,2200,0,0
11,2001,6,Madhya Pradesh,Seoni / Shivani,116,968.97,95.7,868.34,5.8,1344.83,1,3300,0,0
11,2002,6,Madhya Pradesh,Seoni / Shivani,116.9,686.06,96.5,816.58,6.1,1081.97,0.7,2857.14,0,0
11,2003,6,Madhya Pradesh,Seoni / Shivani,120.6,1456.88,98.7,943.26,6.1,1360.66,0.8,3000,0,0
11,2004,6,Madhya Pradesh,Seoni / Shivani,113.9,738.37,93,835.48,5.46,1338.83,1.33,1218.05,0,0
11,2005,6,Madhya Pradesh,Seoni / Shivani,118.32,1216.62,103.03,884.69,5.18,1108.11,1.36,2345.59,0,0
11,2006,6,Madhya Pradesh,Seoni / Shivani,119.39,1137.53,104.72,967.44,4.88,1040.98,1.61,1913.04,0,0
11,2007,6,Madhya Pradesh,Seoni / Shivani,119,820.25,110.5,845.25,4.6,1086.96,1.2,3000,0,0
11,2008,6,Madhya Pradesh,Seoni / Shivani,115.6,669.72,103.1,873.91,4.5,1066.67,1.2,3000,0,0
11,2009,6,Madhya Pradesh,Seoni / Shivani,116.8,1047.95,108.8,831.8,4.4,1068.18,1,3100,0,0
11,2010,6,Madhya Pradesh,Seoni / Shivani,116.3,1323.3,111.7,914.06,4.3,1325.58,1.1,3090.91,0,0
11,2011,6,Madhya Pradesh,Seoni / Shivani,121.2,1455.45,115.6,1102.94,5.1,1254.9,0.9,2666.67,0,0
11,2012,6,Madhya Pradesh,Seoni / Shivani,136.55,2057.93,132.11,2832.94,4.79,1273.49,0.77,3064.94,0,0
11,2013,6,Madhya Pradesh,Seoni / Shivani,150.24,2935.24,153.28,2257.57,4.52,980.09,0.63,5000,0,0
11,2014,6,Madhya Pradesh,Seoni / Shivani,139,1434.03,99,2888.89,5,1600,1,5000,0,0
11,2015,6,Madhya Pradesh,Seoni / Shivani,169,1412.25,115,2408.7,6,833.33,0,0,1,0
11,2016,6,Madhya Pradesh,Seoni / Shivani,182,2472.53,151,2947.02,6,1166.67,0,0,0,0
11,2017,6,Madhya Pradesh,Seoni / Shivani,133.13,2403.52,200.72,2610,5.22,915.71,0,0,0,0
12,1966,6,Madhya Pradesh,Mandla,110,245.45,30,366.67,0.1,0,0.7,2142.86,0,0
12,1967,6,Madhya Pradesh,Mandla,110,509.09,51,666.67,0.1,1000,0.7,2000,0,0
12,1968,6,Madhya Pradesh,Mandla,115.3,485.69,53.7,726.26,0.1,1000,1.1,1818.18,0,0
12,1969,6,Madhya Pradesh,Mandla,115,620.87,56.1,598.93,0.1,1000,1.1,1909.09,0,0
12,1970,6,Madhya Pradesh,Mandla,118.8,637.21,57,849.12,0.1,1000,1,1900,0,0
12,1971,6,Madhya Pradesh,Mandla,122.5,649.8,62.4,802.88,0.1,0,0.8,1875,0,0
12,1972,6,Madhya Pradesh,Mandla,122.3,411.28,64.2,755.45,0.1,0,0.8,2125,0,0
12,1973,6,Madhya Pradesh,Mandla,122.7,681.34,69.3,701.3,0.1,0,0.8,1875,0,0
12,1974,6,Madhya Pradesh,Mandla,120.5,583.4,69.6,827.59,0.1,0,0.8,3000,0,0
12,1975,6,Madhya Pradesh,Mandla,121.4,757,72.1,744.8,0,0,0.8,3000,0,0
12,1976,6,Madhya Pradesh,Mandla,124.3,471.44,54.7,398.54,0.1,0,0.8,2750,0,0
12,1977,6,Madhya Pradesh,Mandla,123.9,539.95,73.6,688.86,0,0,0.8,2875,0,0
12,1978,6,Madhya Pradesh,Mandla,126.9,591.02,90.4,821.9,0,0,0.8,3250,0,0
12,1979,6,Madhya Pradesh,Mandla,125.6,258.76,54.5,411.01,0,0,0.9,2444.44,0,0
12,1980,6,Madhya Pradesh,Mandla,127.8,857.59,78.6,806.62,0,0,0.9,3000,0,0
12,1981,6,Madhya Pradesh,Mandla,129.8,688.75,78.9,894.8,0,0,0.9,2111.11,0,0
12,1982,6,Madhya Pradesh,Mandla,135.7,669.86,78.9,583.02,0,0,0.8,2875,0,0
12,1983,6,Madhya Pradesh,Mandla,140.4,784.19,85.1,768.51,0,0,1,3100,0,0
12,1984,6,Madhya Pradesh,Mandla,138.9,413.25,58.7,758.09,0,0,1.2,3166.67,0,0
12,1985,6,Madhya Pradesh,Mandla,146.1,662.56,84.5,534.91,0,0,1,3200,0,0
12,1986,6,Madhya Pradesh,Mandla,145,406.9,82,768.29,0,0,1,3300,0,0
12,1987,6,Madhya Pradesh,Mandla,147,659.86,99,818.18,0,0,1.8,3277.78,0,0
12,1988,6,Madhya Pradesh,Mandla,150.6,693.89,76.9,535.76,0,0,1.4,3214.29,0,0
12,1989,6,Madhya Pradesh,Mandla,149.4,676.71,67.8,825.96,0,0,1.4,3285.71,0,0
12,1990,6,Madhya Pradesh,Mandla,156.5,786.58,85,749.41,0.1,1000,1.36,3382.35,0,0
12,1991,6,Madhya Pradesh,Mandla,155.3,561.49,64.7,519.32,0.1,0,1.61,2981.37,0,0
12,1992,6,Madhya Pradesh,Mandla,158.5,585.49,66.1,583.96,0,0,1.74,2931.03,0,0
12,1993,6,Madhya Pradesh,Mandla,162.7,792.87,78.9,925.22,0,0,1.68,3095.24,0,0
12,1994,6,Madhya Pradesh,Mandla,164.8,851.33,83.9,899.88,0,0,1.7,2705.88,0,0
12,1995,6,Madhya Pradesh,Mandla,167.5,707.46,84.4,700.24,0,0,2.9,2862.07,0,0
12,1996,6,Madhya Pradesh,Mandla,167.4,817.2,84.6,749.41,0,0,3.3,2909.09,0,0
12,1997,6,Madhya Pradesh,Mandla,173.8,612.77,76.9,352.41,0,0,1.83,2950.82,0,0
12,1998,6,Madhya Pradesh,Mandla,173.9,708.45,124.13,515.59,0,0,2.8,3071.43,0,0
12,1999,6,Madhya Pradesh,Mandla,179.1,929.65,86.9,708.86,0,0,1,2100,0,0
12,2000,6,Madhya Pradesh,Mandla,175.2,360.73,56.1,390.37,0,0,1.4,2357.14,0,0
12,2001,6,Madhya Pradesh,Mandla,186,765.59,67.9,733.43,0,0,0.7,2000,0,0
12,2002,6,Madhya Pradesh,Mandla,184.2,529.86,62.1,637.68,0,0,1.4,2214.29,0,0
12,2003,6,Madhya Pradesh,Mandla,189.9,776.2,65,749.23,0,0,1,2200,0,0
12,2004,6,Madhya Pradesh,Mandla,192.38,697.16,62.8,806.53,0.03,1000,2.29,1253.28,0,0
12,2005,6,Madhya Pradesh,Mandla,193.13,736.14,62.66,715.77,0.03,666.67,2.52,992.06,0,0
12,2006,6,Madhya Pradesh,Mandla,192.71,672.93,63.47,693.56,0.02,500,2.84,1235.92,0,0
12,2007,6,Madhya Pradesh,Mandla,193.3,482.46,58.8,683.67,0,0,1.4,2500,0,0
12,2008,6,Madhya Pradesh,Mandla,194.1,465.48,60,766.67,0,0,1.4,2357.14,0,0
12,2009,6,Madhya Pradesh,Mandla,180.1,589.67,61.5,684.55,0,0,1.2,2500,0,0
12,2010,6,Madhya Pradesh,Mandla,191.1,824.18,45.2,723.45,0,0,1.3,2461.54,0,0
12,2011,6,Madhya Pradesh,Mandla,198.7,1015.6,68,754.41,0,0,1.5,1733.33,0,0
12,2012,6,Madhya Pradesh,Mandla,210.44,1010.69,71.01,1624,0.01,3000,2.88,2409.72,0,0
12,2013,6,Madhya Pradesh,Mandla,212.68,1138.56,74.83,1697.45,0.02,1000,0.25,4120,0,0
12,2014,6,Madhya Pradesh,Mandla,209,1311,143,1384.62,0,0,1,5000,0,0
12,2015,6,Madhya Pradesh,Mandla,215,1699.21,90,1922.22,0,0,2,5000,0,0
12,2016,6,Madhya Pradesh,Mandla,227,1941.23,98,2755.1,0,0,0,0,0,0
12,2017,6,Madhya Pradesh,Mandla,215.1,3205.25,90,2533.33,0,0,2.81,358.01,0,0
13,1966,6,Madhya Pradesh,Sagar,15,466.67,209,325.36,7,428.57,0.4,1500,0,0
13,1967,6,Madhya Pradesh,Sagar,15,733.33,218,720.18,8,625,0.3,1666.67,0,0
13,1968,6,Madhya Pradesh,Sagar,15.3,522.88,254.6,636.29,6.1,655.74,0.3,2000,0,0
13,1969,6,Madhya Pradesh,Sagar,14.1,574.47,273.2,584.55,6.9,739.13,0.3,1666.67,0,0
13,1970,6,Madhya Pradesh,Sagar,14.7,700.68,270.5,637.34,8.7,816.09,0.2,2500,0,0
13,1971,6,Madhya Pradesh,Sagar,15.5,703.23,275,805.45,8.7,735.63,0.2,2000,0,0
13,1972,6,Madhya Pradesh,Sagar,16.3,625.77,273.1,677.77,8.5,717.65,0.2,2000,0,0
13,1973,6,Madhya Pradesh,Sagar,15.6,794.87,246.6,763.18,10.6,603.77,0.1,4000,0,0
13,1974,6,Madhya Pradesh,Sagar,14.9,510.07,219.7,784.25,12.8,734.38,0.2,3500,0,0
13,1975,6,Madhya Pradesh,Sagar,14.9,657.72,251.5,786.08,14.6,732.88,0.2,3500,0,0
13,1976,6,Madhya Pradesh,Sagar,15.4,564.94,247.4,531.12,12.4,548.39,0.3,3000,0,0
13,1977,6,Madhya Pradesh,Sagar,15.3,640.52,261.5,802.68,11.5,547.83,0.2,3500,0,0
13,1978,6,Madhya Pradesh,Sagar,15.9,666.67,271.6,836.16,10.2,598.04,0.3,2666.67,0,0
13,1979,6,Madhya Pradesh,Sagar,15.3,104.58,217.6,805.61,8,1187.5,0.2,2500,0,0
13,1980,6,Madhya Pradesh,Sagar,15.3,620.92,228.2,675.72,7.4,1256.76,0.2,2500,0,0
13,1981,6,Madhya Pradesh,Sagar,15.2,480.26,242.2,972.75,7.5,1213.33,0.2,2500,0,0
13,1982,6,Madhya Pradesh,Sagar,15.1,596.03,249.7,931.92,8.7,574.71,0.2,2500,0,0
13,1983,6,Madhya Pradesh,Sagar,15.1,768.21,263.2,905.02,8.6,802.33,0.3,3666.67,0,0
13,1984,6,Madhya Pradesh,Sagar,14.9,516.78,266.6,730.31,6.3,571.43,0.3,1333.33,0,0
13,1985,6,Madhya Pradesh,Sagar,15.3,856.21,267.5,920.75,6.6,681.82,0.1,4000,0,0
13,1986,6,Madhya Pradesh,Sagar,15,466.67,233,703.86,6,500,0.2,2500,0,0
13,1987,6,Madhya Pradesh,Sagar,15,666.67,247,1000,6,833.33,0.1,4000,0,0
13,1988,6,Madhya Pradesh,Sagar,15,613.33,251.1,628.04,7.9,886.08,0.1,2000,0,0
13,1989,6,Madhya Pradesh,Sagar,13,553.85,249,794.78,8,712.5,0.2,2000,0,0
13,1990,6,Madhya Pradesh,Sagar,11.7,820.51,240.6,995.43,6.1,688.52,0.09,2222.22,0,0
13,1991,6,Madhya Pradesh,Sagar,11.5,626.09,238.1,808.48,3.9,743.59,0.14,2857.14,0,0
13,1992,6,Madhya Pradesh,Sagar,10.9,587.16,238,904.62,2,1000,0.12,2500,0,0
13,1993,6,Madhya Pradesh,Sagar,10.5,647.62,240.9,1080.12,1.7,882.35,0.1,2000,0,0
13,1994,6,Madhya Pradesh,Sagar,9.1,615.38,229.4,1069.31,1.1,545.45,0.1,3000,0,0
13,1995,6,Madhya Pradesh,Sagar,9.2,445.65,217.6,1154.87,1,900,0.1,3000,0,0
13,1996,6,Madhya Pradesh,Sagar,8.3,722.89,256.2,1171.35,0.9,777.78,0.2,2000,0,0
13,1997,6,Madhya Pradesh,Sagar,8.7,655.17,232.8,1035.65,0.9,777.78,0.11,2727.27,0,0
13,1998,6,Madhya Pradesh,Sagar,8.6,616.28,262.1,1251.81,1.2,750,0.1,4000,0,0
13,1999,6,Madhya Pradesh,Sagar,8.7,712.64,228.6,1158.79,1.7,823.53,0.1,4000,0,0
13,2000,6,Madhya Pradesh,Sagar,9.8,540.82,200.6,773.68,1.8,944.44,0.1,3000,0,0
13,2001,6,Madhya Pradesh,Sagar,9.6,520.83,190,1082.63,1.8,833.33,0.2,3000,0,0
13,2002,6,Madhya Pradesh,Sagar,9.4,361.7,140.7,818.05,2,350,0.2,3000,0,0
13,2003,6,Madhya Pradesh,Sagar,9.7,618.56,161.8,1135.35,1.8,888.89,0.3,2333.33,0,0
13,2004,6,Madhya Pradesh,Sagar,9.5,569.47,163.78,1056.84,1.67,1000,0.4,1425,0,0
13,2005,6,Madhya Pradesh,Sagar,8.6,529.07,163.78,1066.37,1.35,837.04,0.72,1513.89,0,0
13,2006,6,Madhya Pradesh,Sagar,8.37,513.74,163.7,1054.25,1.4,721.43,0.85,1176.47,0,0
13,2007,6,Madhya Pradesh,Sagar,6.6,360.61,139.6,944.13,1.1,818.18,0.3,2666.67,0,0
13,2008,6,Madhya Pradesh,Sagar,6.4,350,150.1,1253.83,1.3,846.15,0.3,2333.33,0,0
13,2009,6,Madhya Pradesh,Sagar,6,616.67,173,1413.29,1.1,818.18,0.3,2333.33,0,0
13,2010,6,Madhya Pradesh,Sagar,6,750,172.5,1081.16,1,1500,0.3,3000,0,0
13,2011,6,Madhya Pradesh,Sagar,3.4,794.12,199.8,1476.98,0.8,1125,0.7,1714.29,0,0
13,2012,6,Madhya Pradesh,Sagar,5.26,633.08,213.45,2106.82,1.06,1103.77,0.5,3120,0,0
13,2013,6,Madhya Pradesh,Sagar,4.78,437.24,228.79,1859.13,1.48,587.84,0.2,3200,0,0
13,2014,6,Madhya Pradesh,Sagar,5,1066,185,2129.73,1,2000,1,4000,0,0
13,2015,6,Madhya Pradesh,Sagar,7,285.71,158,2189.87,2,500,0,0,0,0
13,2016,6,Madhya Pradesh,Sagar,6,1000,202,2757.43,1,1000,0.3,4666.67,0,0
13,2017,6,Madhya Pradesh,Sagar,5.06,1124.51,278,3212.99,0.47,936.17,0.49,479.59,0,0
14,1966,6,Madhya Pradesh,Damoh,45,288.89,76,394.74,1,300,0.2,1500,0,0
14,1967,6,Madhya Pradesh,Damoh,44,681.82,101,821.78,1,1000,0.1,2000,0,0
14,1968,6,Madhya Pradesh,Damoh,46.3,518.36,119.7,726.82,1,1000,0.1,2000,0,0
14,1969,6,Madhya Pradesh,Damoh,47.9,578.29,128.2,777.69,1.6,562.5,0.1,2000,0,0
14,1970,6,Madhya Pradesh,Damoh,48.7,689.94,131.9,577.71,1.9,631.58,0.1,2000,0,0
14,1971,6,Madhya Pradesh,Damoh,49.6,719.76,133.8,714.5,1.9,578.95,0.1,2000,0,0
14,1972,6,Madhya Pradesh,Damoh,49.7,655.94,123.3,668.29,2.3,652.17,0.1,2000,0,0
14,1973,6,Madhya Pradesh,Damoh,48.9,711.66,104.7,754.54,3,533.33,0.1,2000,0,0
14,1974,6,Madhya Pradesh,Damoh,48.3,424.43,92.6,626.35,3.9,666.67,0.1,3000,0,0
14,1975,6,Madhya Pradesh,Damoh,48.4,710.74,111.9,866.85,4.3,558.14,0.1,3000,0,0
14,1976,6,Madhya Pradesh,Damoh,49.2,544.72,103.6,576.25,2,450,0.1,3000,0,0
14,1977,6,Madhya Pradesh,Damoh,50.8,551.18,107,660.75,1.8,500,0.1,2000,0,0
14,1978,6,Madhya Pradesh,Damoh,52,590.38,108.7,887.76,2.6,423.08,0.1,2000,0,0
14,1979,6,Madhya Pradesh,Damoh,52.2,570.88,100.8,457.34,2,850,0.1,1000,0,0
14,1980,6,Madhya Pradesh,Damoh,50.5,544.55,103.5,717.87,1.9,894.74,0.1,3000,0,0
14,1981,6,Madhya Pradesh,Damoh,50,472,97.8,937.63,1.9,842.11,0.1,3000,0,0
14,1982,6,Madhya Pradesh,Damoh,49.6,618.95,97.8,871.17,2.2,409.09,0.1,3000,0,0
14,1983,6,Madhya Pradesh,Damoh,50.5,732.67,102.8,1032.1,2.2,545.45,0.1,3000,0,0
14,1984,6,Madhya Pradesh,Damoh,51.1,477.5,97.6,713.11,1,500,0.1,2000,0,0
14,1985,6,Madhya Pradesh,Damoh,51.4,933.85,99.9,791.79,0.7,714.29,0.1,2000,0,0
14,1986,6,Madhya Pradesh,Damoh,52,538.46,82,878.05,1,1000,0.1,2000,0,0
14,1987,6,Madhya Pradesh,Damoh,52,788.46,95,947.37,1,1000,0.1,2000,0,0
14,1988,6,Madhya Pradesh,Damoh,52.5,575.24,94.4,752.12,1.3,846.15,0.1,2000,0,0
14,1989,6,Madhya Pradesh,Damoh,53.3,609.76,90,887.78,2.2,772.73,0.1,1000,0,0
14,1990,6,Madhya Pradesh,Damoh,53.8,806.69,94,1017.02,2.2,681.82,0.04,2500,0,0
14,1991,6,Madhya Pradesh,Damoh,53.2,449.25,87.1,943.74,1.6,750,0.05,2000,0,0
14,1992,6,Madhya Pradesh,Damoh,53.6,692.16,90.4,1194.69,1.4,928.57,0.04,2500,0,0
14,1993,6,Madhya Pradesh,Damoh,53.2,751.88,94.3,1454.93,0.8,875,0.03,3333.33,0,0
14,1994,6,Madhya Pradesh,Damoh,53.2,761.28,87.3,1484.54,0.6,666.67,0,0,0,0
14,1995,6,Madhya Pradesh,Damoh,53.2,526.32,88,1405.68,0.5,1000,0,0,0,0
14,1996,6,Madhya Pradesh,Damoh,52.5,668.57,98.8,1284.41,0.4,1000,0.1,3000,0,0
14,1997,6,Madhya Pradesh,Damoh,52.6,659.7,100.9,1305.25,0.4,750,0.06,3333.33,0,0
14,1998,6,Madhya Pradesh,Damoh,53.1,689.27,96.1,1362.12,0.4,1000,0.1,2000,0,0
14,1999,6,Madhya Pradesh,Damoh,53.3,834.9,99.8,1477.96,1.3,923.08,0.1,2000,0,0
14,2000,6,Madhya Pradesh,Damoh,54,425.93,86.1,1036,1.3,1000,0,0,0,0
14,2001,6,Madhya Pradesh,Damoh,55.1,624.32,79.8,1418.55,1.2,1000,0.1,1000,0,0
14,2002,6,Madhya Pradesh,Damoh,51.9,290.94,57.9,1331.61,0.9,555.56,0,0,0,0
14,2003,6,Madhya Pradesh,Damoh,52.6,779.47,65.3,1479.33,0.8,875,0,0,0,0
14,2004,6,Madhya Pradesh,Damoh,53.23,686.64,67.62,1447.06,0.53,1094.34,0.11,1000,0,0
14,2005,6,Madhya Pradesh,Damoh,53.3,645.4,68.96,1491.3,0.43,1116.28,0.11,1363.64,0,0
14,2006,6,Madhya Pradesh,Damoh,53.26,540.37,69.62,1269.89,0.3,766.67,0.12,1333.33,0,0
14,2007,6,Madhya Pradesh,Damoh,53.9,380.89,63.1,1581.62,0.3,666.67,0.1,1000,0,0
14,2008,6,Madhya Pradesh,Damoh,56.3,508.7,67,1967.16,0.3,1000,0,0,0,0
14,2009,6,Madhya Pradesh,Damoh,55.6,674.46,72.1,1890.43,0.3,1000,0.1,2000,0,0
14,2010,6,Madhya Pradesh,Damoh,50.2,1033.86,71.8,2387.19,0.2,1500,0.1,2000,0,0
14,2011,6,Madhya Pradesh,Damoh,55.8,1066.31,79.9,2465.58,0.3,1333.33,0.1,2000,0,0
14,2012,6,Madhya Pradesh,Damoh,56.3,993.43,82.43,2037.73,0.18,1388.89,0.06,3166.67,0,0
14,2013,6,Madhya Pradesh,Damoh,55.63,1120.08,88.62,1854.43,0.09,777.78,0.04,4000,0,0
14,2014,6,Madhya Pradesh,Damoh,66,1070.76,93,2161.29,1,1000,1,4000,0,0
14,2015,6,Madhya Pradesh,Damoh,73,1132.47,80,2012.5,1,1000,1,3000,0,0
14,2016,6,Madhya Pradesh,Damoh,80,1875,95,3505.26,2,1500,4,450,0,0
14,2017,6,Madhya Pradesh,Damoh,75.73,1666.71,81.6,3500,1.65,1448.48,0.6,250,0,0
15,1966,6,Madhya Pradesh,Tikamgarh,20,150,28,928.57,0,0,1.5,1866.67,0,0
15,1967,6,Madhya Pradesh,Tikamgarh,20,500,41,1195.12,0,0,1.3,1846.15,0,0
15,1968,6,Madhya Pradesh,Tikamgarh,22.5,311.11,49.2,1097.56,0,0,1.6,1750,0,0
15,1969,6,Madhya Pradesh,Tikamgarh,24.3,382.72,62.4,1084.94,0.1,0,1.7,1941.18,0,0
15,1970,6,Madhya Pradesh,Tikamgarh,25,420,64,1310.94,0.1,0,1.4,1857.14,0,0
15,1971,6,Madhya Pradesh,Tikamgarh,27.8,500,67,1229.85,0.1,0,1.5,1800,0,0
15,1972,6,Madhya Pradesh,Tikamgarh,28.7,466.9,72,1244.44,0.1,0,1.5,1800,0,0
15,1973,6,Madhya Pradesh,Tikamgarh,26.7,359.55,52.6,935.36,0.1,0,1.3,1615.38,0,0
15,1974,6,Madhya Pradesh,Tikamgarh,25,248,50.7,1674.56,0.2,500,1.4,2428.57,0,0
15,1975,6,Madhya Pradesh,Tikamgarh,25.7,505.84,60.2,1614.62,0.3,1000,1.1,2818.18,0,0
15,1976,6,Madhya Pradesh,Tikamgarh,27.1,472.32,59.8,1545.15,0.3,666.67,0.9,2333.33,0,0
15,1977,6,Madhya Pradesh,Tikamgarh,27.8,428.06,58.5,1446.15,0.2,1000,1.1,2363.64,0,0
15,1978,6,Madhya Pradesh,Tikamgarh,28.8,548.61,69.8,1810.89,0.3,666.67,1.1,2727.27,0,0
15,1979,6,Madhya Pradesh,Tikamgarh,28.2,31.91,52.8,1628.79,0.2,1500,0.9,2111.11,0,0
15,1980,6,Madhya Pradesh,Tikamgarh,28.9,498.27,71.4,1697.48,0.2,1500,0.7,2571.43,0,0
15,1981,6,Madhya Pradesh,Tikamgarh,28.6,381.12,71.1,1915.61,0.2,1500,0.9,2666.67,0,0
15,1982,6,Madhya Pradesh,Tikamgarh,26.5,539.62,72.7,2613.48,0.3,666.67,0.7,3142.86,0,0
15,1983,6,Madhya Pradesh,Tikamgarh,29.1,673.54,85.5,2407.02,0.3,666.67,1,5400,0,0
15,1984,6,Madhya Pradesh,Tikamgarh,28.7,466.9,85.3,1558.03,1.2,833.33,0.8,5000,0,0
15,1985,6,Madhya Pradesh,Tikamgarh,30.6,764.71,89,2869.66,3.1,935.48,0.7,5000,0,0
15,1986,6,Madhya Pradesh,Tikamgarh,32,468.75,80,2025,3,666.67,1.2,4583.33,0,0
15,1987,6,Madhya Pradesh,Tikamgarh,29,689.66,84,1928.57,4,1000,1.4,4928.57,0,0
15,1988,6,Madhya Pradesh,Tikamgarh,31.6,908.23,85.9,1987.19,4.5,1577.78,1.3,4615.38,0,0
15,1989,6,Madhya Pradesh,Tikamgarh,30,476.67,63.5,1190.55,5,1020,0.9,5666.67,0,0
15,1990,6,Madhya Pradesh,Tikamgarh,27.4,930.66,97.7,2415.56,5.7,1122.81,0.36,5555.56,0,0
15,1991,6,Madhya Pradesh,Tikamgarh,26,742.31,100.6,2235.59,6.3,1111.11,0.43,5348.84,0,0
15,1992,6,Madhya Pradesh,Tikamgarh,25.3,932.81,108.2,2025.88,7.4,1567.57,0.54,6111.11,0,0
15,1993,6,Madhya Pradesh,Tikamgarh,23.4,811.97,115.3,2241.11,9.2,1402.17,0.49,5918.37,0,0
15,1994,6,Madhya Pradesh,Tikamgarh,23,856.52,111.8,2158.32,10.3,1106.8,0.4,6500,0,0
15,1995,6,Madhya Pradesh,Tikamgarh,21.4,411.21,110.4,1798.91,10.7,1392.52,0.5,6400,0,0
15,1996,6,Madhya Pradesh,Tikamgarh,22.5,880,110.8,2001.81,11.5,1591.3,0.6,6666.67,0,0
15,1997,6,Madhya Pradesh,Tikamgarh,21.8,834.86,122.7,2036.67,11.4,1675.44,0.34,6470.59,0,0
15,1998,6,Madhya Pradesh,Tikamgarh,21.2,773.58,124.64,1988.13,11.5,1704.35,0.6,6833.33,0,0
15,1999,6,Madhya Pradesh,Tikamgarh,20.3,975.37,128.2,2187.21,17.2,1343.02,0.4,5750,0,0
15,2000,6,Madhya Pradesh,Tikamgarh,22.7,674.01,115.9,1836.93,17.2,1720.93,0.3,5666.67,0,0
15,2001,6,Madhya Pradesh,Tikamgarh,23.2,689.66,118.6,1753.79,16.4,1768.29,0.4,6250,0,0
15,2002,6,Madhya Pradesh,Tikamgarh,21.5,339.53,105.1,1708.85,16.4,609.76,0.3,4666.67,0,0
15,2003,6,Madhya Pradesh,Tikamgarh,22.9,842.79,120.3,2080.63,17,1429.41,0.4,4750,0,0
15,2004,6,Madhya Pradesh,Tikamgarh,19.89,471.59,106.99,1633.98,17.53,1108.96,0.53,3150.94,0,0
15,2005,6,Madhya Pradesh,Tikamgarh,18.37,491.02,94.44,1337.15,17.68,1014.14,0.46,1239.13,0,0
15,2006,6,Madhya Pradesh,Tikamgarh,14.49,394.75,58.13,1345.95,14.85,683.5,0.39,2512.82,0,0
15,2007,6,Madhya Pradesh,Tikamgarh,11.7,112.82,22.7,1233.48,15.8,746.84,0.1,5000,0,0
15,2008,6,Madhya Pradesh,Tikamgarh,12.9,373.64,107.4,1947.86,16.5,1193.94,0.1,6000,0,0
15,2009,6,Madhya Pradesh,Tikamgarh,12.7,409.45,101,1666.34,17.4,879.31,0.1,7000,0,0
15,2010,6,Madhya Pradesh,Tikamgarh,12,450,78,1269.23,16.3,1337.42,0.2,3500,0,0
15,2011,6,Madhya Pradesh,Tikamgarh,11.7,726.5,113.2,2133.39,16.9,1266.27,0.3,3333.33,0,0
