State,District,Year,Prec_Raviavg,Prec_Kharifavg,Temp_Raviavg,Temp_Kharifavg
Gujarat,Morbi,2005,0.005,4.151,17.002000000000002,10.072
Gujarat,Morbi,2006,0.022,5.051,17.116,9.004999999999999
Gujarat,Morbi,2007,0.087,6.282,16.292,8.631
Gujarat,Morbi,2008,0.051000000000000004,3.537,17.302999999999997,9.954
Gujarat,Morbi,2009,0.152,3.184,16.787,10.717
Gujarat,Morbi,2010,0.643,6.666,16.288,8.411999999999999
Gujarat,Morbi,2011,0.005,4.886,16.964,8.934000000000001
Gujarat,Morbi,2012,0.001,2.355,17.706000000000003,10.604
Gujarat,Morbi,2013,0.026999999999999996,5.731,16.816,8.773
Gujarat,Morbi,2014,0.053000000000000005,2.943,16.601,10.693
Gujarat,Morbi,2015,0.11699999999999999,3.801,16.947000000000003,10.588000000000001
Gujarat,Morbi,2016,0.006,2.274,17.536,10.535
Gujarat,Morbi,2017,0.026000000000000002,5.38,16.984,9.485
Gujarat,Narmada,1984,0.036,3.868,18.032,9.162
Gujarat,Narmada,1985,0.012,3.27,17.824,10.11
Gujarat,Narmada,1986,0.078,2.634,17.546,11.052
Gujarat,Narmada,1987,0.136,1.944,17.294,11.026
Gujarat,Narmada,1988,0.014,6.642,17.274,7.632
Gujarat,Narmada,1989,0.064,3.642,17.484,9.292
Gujarat,Narmada,1990,0.022,5.732,16.162,7.578
Gujarat,Narmada,1991,0.012,4.396,17.314,9.512
Gujarat,Narmada,1992,0.01,3.432,17.246,9.72
Gujarat,Narmada,1993,0.072,5.714,16.982,8.318
Gujarat,Narmada,1994,0.154,8.926,17.336,7.416
Gujarat,Narmada,1995,0.082,6.276,16.952,8.938
Gujarat,Narmada,1996,0.086,6.468,17.084,8.134
Gujarat,Narmada,1997,0.234,7.708,16.104,7.392
Gujarat,Narmada,1998,0.154,7.742,15.886,7.042
Gujarat,Narmada,1999,0.052,4.416,17.394,8.584
Gujarat,Narmada,2000,0.052,3.186,17.896,10.028
Gujarat,Narmada,2001,0.008,5.204,17.614,7.898
Gujarat,Narmada,2002,0.05,5.8,16.824,8.726
Gujarat,Narmada,2003,0.284,9.474,16.672,6.904
Gujarat,Narmada,2004,0.03,9.646,17.19,7.48
Gujarat,Narmada,2005,0.018,11.768,16.89,7.478
Gujarat,Narmada,2006,0.194,10.282,16.536,7.062
Gujarat,Narmada,2007,0.05,9.622,16.24,7.104
Gujarat,Narmada,2008,0.03,8.034,16.792,7.062
Gujarat,Narmada,2009,0.506,7.2,15.934,8.238
Gujarat,Narmada,2010,0.442,9.378,15.072,6.698
Gujarat,Narmada,2011,0.004,7.164,17.42,7.414
Gujarat,Narmada,2012,0.0,5.514,17.382,7.478
Gujarat,Narmada,2013,0.132,10.79,16.174,5.89
Gujarat,Narmada,2014,0.266,6.234,15.834,8.462
Gujarat,Narmada,2015,0.212,7.196,16.156,8.142
Gujarat,Narmada,2016,0.008,6.326,17.298,7.642
Gujarat,Narmada,2017,0.1,6.436,16.82,7.666
Gujarat,Panch Mahals,1984,0.01,4.508,19.306,10.324
Gujarat,Panch Mahals,1985,0.006,3.818,18.624,11.052
Gujarat,Panch Mahals,1986,0.122,3.376,18.612,11.758
Gujarat,Panch Mahals,1987,0.244,2.204,18.668,12.436
Gujarat,Panch Mahals,1988,0.004,4.952,18.4,9.016
Gujarat,Panch Mahals,1989,0.05,3.928,18.534,10.498
Gujarat,Panch Mahals,1990,0.046,5.748,17.132,8.602
Gujarat,Panch Mahals,1991,0.01,3.872,18.02,10.956
Gujarat,Panch Mahals,1992,0.018,3.842,18.006,10.382
Gujarat,Panch Mahals,1993,0.052,4.97,18.316,9.964
Gujarat,Panch Mahals,1994,0.122,8.378,18.372,8.562
Gujarat,Panch Mahals,1995,0.132,3.564,17.93,10.546
Gujarat,Panch Mahals,1996,0.064,5.648,18.07,9.172
Gujarat,Panch Mahals,1997,0.14,7.944,16.978,8.024
Gujarat,Panch Mahals,1998,0.05,5.902,17.588,8.484
Gujarat,Panch Mahals,1999,0.098,3.79,18.792,10.634
Gujarat,Panch Mahals,2000,0.028,3.812,19.052,11.462
Gujarat,Panch Mahals,2001,0.006,3.356,18.852,10.33
Gujarat,Panch Mahals,2002,0.06,3.096,17.958,11.656
Gujarat,Panch Mahals,2003,0.134,6.148,17.592,8.602
Gujarat,Panch Mahals,2004,0.026,5.678,18.186,9.022
Gujarat,Panch Mahals,2005,0.012,6.796,17.858,8.764
Gujarat,Panch Mahals,2006,0.078,7.264,17.644,8.308
Gujarat,Panch Mahals,2007,0.034,6.55,17.186,8.48
Gujarat,Panch Mahals,2008,0.03,4.398,17.838,8.99
Gujarat,Panch Mahals,2009,0.564,4.314,16.924,10.138
Gujarat,Panch Mahals,2010,0.394,7.226,16.224,8.238
Gujarat,Panch Mahals,2011,0.0,5.466,18.174,8.428
Gujarat,Panch Mahals,2012,0.0,4.922,18.314,9.026
Gujarat,Panch Mahals,2013,0.056,7.36,17.01,7.084
Gujarat,Panch Mahals,2014,0.15,5.45,16.7,9.528
Gujarat,Panch Mahals,2015,0.242,4.592,17.08,10.294
Gujarat,Panch Mahals,2016,0.004,4.42,18.116,9.198
Gujarat,Panch Mahals,2017,0.058,5.414,17.508,9.166
Gujarat,Patan,1984,0.0,2.934,18.846,11.95
Gujarat,Patan,1985,0.0,2.34,18.476,12.416
Gujarat,Patan,1986,0.072,1.62,18.302,13.286
Gujarat,Patan,1987,0.17,1.06,18.522,13.346
Gujarat,Patan,1988,0.002,3.842,18.06,10.57
Gujarat,Patan,1989,0.01,2.908,17.866,11.64
Gujarat,Patan,1990,0.03,3.54,16.954,10.704
Gujarat,Patan,1991,0.0,2.12,17.422,12.738
Gujarat,Patan,1992,0.036,3.076,17.476,11.544
Gujarat,Patan,1993,0.11,2.838,17.618,11.618
Gujarat,Patan,1994,0.036,6.112,17.792,9.676
Gujarat,Patan,1995,0.062,1.652,17.484,12.054
Gujarat,Patan,1996,0.024,3.21,18.218,11.36
Gujarat,Patan,1997,0.064,4.742,17.002,9.86
Gujarat,Patan,1998,0.02,3.774,17.576,10.554
Gujarat,Patan,1999,0.044,2.04,18.338,11.998
Gujarat,Patan,2000,0.006,2.408,18.362,12.396
Gujarat,Patan,2001,0.012,2.23,18.562,11.412
Gujarat,Patan,2002,0.014,1.62,17.614,13.12
Gujarat,Patan,2003,0.102,4.73,17.518,10.034
Gujarat,Patan,2004,0.026,3.542,17.662,10.534
Gujarat,Patan,2005,0.016,4.468,17.488,10.624
Gujarat,Patan,2006,0.034,5.624,17.188,9.47
Gujarat,Patan,2007,0.08,5.474,16.69,9.42
Gujarat,Patan,2008,0.044,3.276,17.606,10.642
Gujarat,Patan,2009,0.288,2.87,16.966,11.698
Gujarat,Patan,2010,0.454,6.168,16.524,8.916
Gujarat,Patan,2011,0.008,4.456,17.32,9.472
Gujarat,Patan,2012,0.0,2.99,17.998,10.79
Gujarat,Patan,2013,0.026,5.21,17.142,9.048
Gujarat,Patan,2014,0.046,3.658,16.678,10.888
Gujarat,Patan,2015,0.152,3.436,17.23,11.134
Gujarat,Patan,2016,0.006,2.856,17.784,10.962
Gujarat,Patan,2017,0.046,5.922,17.222,9.856
Gujarat,Porbandar,1984,0.0,3.622,15.574,6.882
Gujarat,Porbandar,1985,0.0,1.554,15.074,7.444
Gujarat,Porbandar,1986,0.01,1.334,14.77,8.314
Gujarat,Porbandar,1987,0.046,1.244,15.104,8.008
Gujarat,Porbandar,1988,0.0,5.092,14.178,5.62
Gujarat,Porbandar,1989,0.026,3.66,14.44,6.802
Gujarat,Porbandar,1990,0.022,2.856,13.612,6.35
Gujarat,Porbandar,1991,0.0,2.262,14.07,7.622
Gujarat,Porbandar,1992,0.026,4.168,14.204,6.468
Gujarat,Porbandar,1993,0.096,2.172,14.056,6.684
Gujarat,Porbandar,1994,0.02,5.184,14.624,6.078
Gujarat,Porbandar,1995,0.008,2.306,13.882,6.952
Gujarat,Porbandar,1996,0.1,3.734,14.388,6.892
Gujarat,Porbandar,1997,0.124,4.252,13.832,6.078
Gujarat,Porbandar,1998,0.04,3.666,13.942,5.932
Gujarat,Porbandar,1999,0.052,1.788,14.64,6.76
Gujarat,Porbandar,2000,0.0,2.672,14.646,7.052
Gujarat,Porbandar,2001,0.0,3.182,14.72,6.446
Gujarat,Porbandar,2002,0.016,2.426,14.172,7.466
Gujarat,Porbandar,2003,0.016,5.454,14.478,5.966
Gujarat,Porbandar,2004,0.014,5.102,14.33,5.856
Gujarat,Porbandar,2005,0.0,4.408,14.044,6.022
Gujarat,Porbandar,2006,0.01,5.358,14.178,5.484
Gujarat,Porbandar,2007,0.074,9.534,12.984,5.222
Gujarat,Porbandar,2008,0.028,5.466,14.256,5.612
Gujarat,Porbandar,2009,0.078,6.316,13.998,6.256
Gujarat,Porbandar,2010,0.712,8.638,13.09,5.164
Gujarat,Porbandar,2011,0.002,5.692,14.282,5.35
Gujarat,Porbandar,2012,0.0,2.236,14.616,6.644
Gujarat,Porbandar,2013,0.014,6.168,14.186,5.17
Gujarat,Porbandar,2014,0.066,4.226,13.498,6.336
Gujarat,Porbandar,2015,0.12,4.33,13.924,6.644
Gujarat,Porbandar,2016,0.004,3.83,14.644,5.984
Gujarat,Porbandar,2017,0.014,4.858,14.206,6.078
Gujarat,Rajkot,1984,0.0,2.8979999999999997,18.66,11.111
Gujarat,Rajkot,1985,0.0,1.7429999999999999,18.308,11.728000000000002
Gujarat,Rajkot,1986,0.015,1.037,18.083,12.943999999999999
Gujarat,Rajkot,1987,0.069,1.3239999999999998,18.369,12.532
Gujarat,Rajkot,1988,0.0,5.4559999999999995,17.539,8.903
Gujarat,Rajkot,1989,0.014,2.818,17.673000000000002,10.764
Gujarat,Rajkot,1990,0.024,2.859,16.895000000000003,10.045
Gujarat,Rajkot,1991,0.0,1.803,17.180999999999997,11.934000000000001
Gujarat,Rajkot,1992,0.019,3.674,17.42,10.152000000000001
Gujarat,Rajkot,1993,0.1,2.2199999999999998,17.268,10.927
Gujarat,Rajkot,1994,0.019999999999999997,5.851,17.807000000000002,9.139
Gujarat,Rajkot,1995,0.012,1.8079999999999998,17.197000000000003,11.152999999999999
Gujarat,Rajkot,1996,0.059000000000000004,2.943,17.761,10.622
Gujarat,Rajkot,1997,0.08299999999999999,3.8200000000000003,16.911,9.684000000000001
Gujarat,Rajkot,1998,0.047,3.605,17.173,9.296
Gujarat,Rajkot,1999,0.09,1.658,17.879,11.172
Gujarat,Rajkot,2000,0.002,2.0460000000000003,18.060000000000002,11.347
Gujarat,Rajkot,2001,0.001,2.362,18.192,10.26
Gujarat,Rajkot,2002,0.023,2.024,17.35,11.982
Gujarat,Rajkot,2003,0.035,5.179,17.622,8.937
Gujarat,Rajkot,2004,0.006,4.013999999999999,17.694000000000003,9.055
Gujarat,Rajkot,2005,0.001,4.718,17.264000000000003,9.078
Gujarat,Rajkot,2006,0.014,5.202999999999999,17.43,8.477
Gujarat,Rajkot,2007,0.108,7.9030000000000005,16.216,7.885999999999999
Gujarat,Rajkot,2008,0.032,4.611,17.424,9.062999999999999
Gujarat,Rajkot,2009,0.069,4.174,17.107,10.061
Gujarat,Rajkot,2010,0.719,7.764,16.22,7.728
Gujarat,Rajkot,2011,0.001,5.505,17.337,8.34
Gujarat,Rajkot,2012,0.0,2.3449999999999998,17.944000000000003,10.225999999999999
Gujarat,Rajkot,2013,0.017,6.7490000000000006,17.109,8.007
Gujarat,Rajkot,2014,0.07,3.041,16.701,10.148
Gujarat,Rajkot,2015,0.109,4.346,17.107,10.268
Gujarat,Rajkot,2016,0.004,3.243,17.764,9.629000000000001
Gujarat,Rajkot,2017,0.022,5.7010000000000005,17.247,8.958
Gujarat,Sabar Kantha,1984,0.003,4.171,18.155,10.621
Gujarat,Sabar Kantha,1985,0.003,3.305,17.733,11.644
Gujarat,Sabar Kantha,1986,0.124,2.903,17.509,12.278
Gujarat,Sabar Kantha,1987,0.248,1.54,17.746000000000002,12.951
Gujarat,Sabar Kantha,1988,0.008,4.123,17.604,9.86
Gujarat,Sabar Kantha,1989,0.028999999999999998,3.766,17.337,11.043
Gujarat,Sabar Kantha,1990,0.05,5.037000000000001,16.467,9.344999999999999
Gujarat,Sabar Kantha,1991,0.009000000000000001,3.385,16.979,11.578
Gujarat,Sabar Kantha,1992,0.08399999999999999,3.833,16.985,10.661000000000001
Gujarat,Sabar Kantha,1993,0.059,4.373,17.262999999999998,10.623999999999999
Gujarat,Sabar Kantha,1994,0.079,8.13,17.354,8.889
Gujarat,Sabar Kantha,1995,0.135,2.222,16.875999999999998,11.668
Gujarat,Sabar Kantha,1996,0.024,5.027,17.439999999999998,9.876999999999999
Gujarat,Sabar Kantha,1997,0.083,7.353,16.224,8.27
Gujarat,Sabar Kantha,1998,0.027,5.35,16.987000000000002,9.288
Gujarat,Sabar Kantha,1999,0.044,3.166,17.814999999999998,11.401
Gujarat,Sabar Kantha,2000,0.018000000000000002,3.679,17.996000000000002,11.671
Gujarat,Sabar Kantha,2001,0.002,3.0229999999999997,17.956,10.995999999999999
Gujarat,Sabar Kantha,2002,0.027,2.267,17.131,12.759
Gujarat,Sabar Kantha,2003,0.095,4.896,16.94,9.729
Gujarat,Sabar Kantha,2004,0.008,4.745,17.222,9.741
Gujarat,Sabar Kantha,2005,0.006,5.582,16.961,9.466000000000001
Gujarat,Sabar Kantha,2006,0.031,6.5329999999999995,16.692999999999998,8.842
Gujarat,Sabar Kantha,2007,0.056999999999999995,5.489000000000001,16.428,9.171
Gujarat,Sabar Kantha,2008,0.031,3.893,16.907,9.697
Gujarat,Sabar Kantha,2009,0.376,3.489,16.548000000000002,10.996
Gujarat,Sabar Kantha,2010,0.379,6.795999999999999,15.8,8.602
Gujarat,Sabar Kantha,2011,0.009000000000000001,4.742,17.149,8.829
Gujarat,Sabar Kantha,2012,0.0,4.585,17.291,9.5
Gujarat,Sabar Kantha,2013,0.032,5.595000000000001,16.593,8.062999999999999
Gujarat,Sabar Kantha,2014,0.087,4.902,16.060000000000002,9.852
Gujarat,Sabar Kantha,2015,0.16199999999999998,3.729,16.499,10.654
Gujarat,Sabar Kantha,2016,0.004,3.798,17.401000000000003,9.744
Gujarat,Sabar Kantha,2017,0.051000000000000004,5.902,16.613999999999997,9.514
Gujarat,Surat,1984,0.026,4.516,18.318,7.97
Gujarat,Surat,1985,0.018,3.306,17.962,8.894
Gujarat,Surat,1986,0.064,2.868,17.502,9.78
Gujarat,Surat,1987,0.064,2.232,17.302,9.492
Gujarat,Surat,1988,0.006,8.82,17.072,6.678
Gujarat,Surat,1989,0.028,4.542,17.448,8.198
Gujarat,Surat,1990,0.014,7.026,16.076,6.608
Gujarat,Surat,1991,0.008,5.558,17.23,8.46
Gujarat,Surat,1992,0.002,4.414,17.226,8.332
Gujarat,Surat,1993,0.04,6.876,16.82,7.332
Gujarat,Surat,1994,0.118,11.792,17.428,6.73
Gujarat,Surat,1995,0.04,8.414,16.942,7.756
Gujarat,Surat,1996,0.088,8.264,17.008,7.178
Gujarat,Surat,1997,0.204,8.828,16.024,6.746
Gujarat,Surat,1998,0.168,10.05,15.74,6.198
Gujarat,Surat,1999,0.014,5.354,17.48,7.372
Gujarat,Surat,2000,0.046,3.73,17.702,8.584
Gujarat,Surat,2001,0.004,7.35,17.306,6.85
Gujarat,Surat,2002,0.03,7.932,16.926,7.632
Gujarat,Surat,2003,0.348,13.038,16.74,6.31
Gujarat,Surat,2004,0.012,13.528,17.196,6.724
Gujarat,Surat,2005,0.006,16.36,17.078,6.662
Gujarat,Surat,2006,0.162,13.83,16.734,6.208
Gujarat,Surat,2007,0.06,12.942,16.208,6.402
Gujarat,Surat,2008,0.014,11.62,17.01,6.362
Gujarat,Surat,2009,0.336,9.92,16.172,7.206
Gujarat,Surat,2010,0.412,12.558,15.028,5.938
Gujarat,Surat,2011,0.0,9.41,17.62,6.65
Gujarat,Surat,2012,0.0,6.996,17.228,6.556
Gujarat,Surat,2013,0.088,14.42,16.4,5.428
Gujarat,Surat,2014,0.206,8.132,15.794,7.462
Gujarat,Surat,2015,0.124,8.502,16.272,7.256
Gujarat,Surat,2016,0.01,8.998,17.356,6.608
Gujarat,Surat,2017,0.184,8.962,16.756,6.646
Gujarat,Surendranagar,1984,0.0,3.090666666666667,19.343333333333334,11.964
Gujarat,Surendranagar,1985,0.0,2.2840000000000003,18.849333333333334,12.582666666666668
Gujarat,Surendranagar,1986,0.05266666666666667,1.3966666666666665,18.717333333333332,13.670666666666667
Gujarat,Surendranagar,1987,0.1386666666666667,1.29,18.896,13.381333333333332
Gujarat,Surendranagar,1988,0.0,4.764,18.180666666666667,9.994666666666667
Gujarat,Surendranagar,1989,0.012000000000000002,2.7253333333333334,18.32133333333333,11.680666666666667
Gujarat,Surendranagar,1990,0.024666666666666667,3.438,17.355333333333334,10.769333333333334
Gujarat,Surendranagar,1991,0.0,2.1893333333333334,17.751333333333335,12.666666666666666
Gujarat,Surendranagar,1992,0.014666666666666666,3.2786666666666666,18.048666666666666,11.325333333333333
Gujarat,Surendranagar,1993,0.072,2.842,17.924000000000003,11.628666666666668
Gujarat,Surendranagar,1994,0.036,6.381333333333334,18.298666666666666,9.676
Gujarat,Surendranagar,1995,0.042666666666666665,1.974,17.886,12.002666666666668
Gujarat,Surendranagar,1996,0.04066666666666666,3.3706666666666667,18.37666666666667,11.134
Gujarat,Surendranagar,1997,0.072,4.8213333333333335,17.38533333333333,9.974666666666666
Gujarat,Surendranagar,1998,0.04466666666666667,4.083333333333333,17.696,9.978
Gujarat,Surendranagar,1999,0.06733333333333334,2.0893333333333337,18.612666666666666,12.048
Gujarat,Surendranagar,2000,0.007333333333333333,2.35,18.744666666666664,12.383333333333333
Gujarat,Surendranagar,2001,0.0013333333333333333,2.478,18.97066666666667,11.276666666666666
Gujarat,Surendranagar,2002,0.018,2.127333333333333,18.025333333333332,12.926
Gujarat,Surendranagar,2003,0.08666666666666667,5.182666666666667,17.989333333333335,9.748666666666667
Gujarat,Surendranagar,2004,0.006000000000000001,4.204666666666667,18.152666666666665,9.831999999999999
Gujarat,Surendranagar,2005,0.0013333333333333333,5.486666666666667,17.871333333333336,9.855333333333334
Gujarat,Surendranagar,2006,0.024666666666666667,5.514,17.801333333333332,9.42
Gujarat,Surendranagar,2007,0.08466666666666667,6.916,16.794,8.782666666666666
Gujarat,Surendranagar,2008,0.030666666666666665,4.188666666666666,17.855999999999998,10.066666666666666
Gujarat,Surendranagar,2009,0.2313333333333333,3.4499999999999997,17.334666666666667,11.205999999999998
Gujarat,Surendranagar,2010,0.5086666666666666,7.094666666666666,16.694666666666667,8.592666666666666
Gujarat,Surendranagar,2011,0.0013333333333333333,4.924666666666667,17.905333333333335,9.086666666666666
Gujarat,Surendranagar,2012,0.0,2.8266666666666667,18.574,10.826666666666666
Gujarat,Surendranagar,2013,0.009333333333333334,6.650666666666666,17.432666666666666,8.536666666666667
Gujarat,Surendranagar,2014,0.06466666666666666,3.5226666666666664,17.03333333333333,10.913333333333334
Gujarat,Surendranagar,2015,0.144,3.9440000000000004,17.499333333333336,11.113333333333335
Gujarat,Surendranagar,2016,0.005333333333333333,3.1340000000000003,18.227333333333334,10.832666666666668
Gujarat,Surendranagar,2017,0.04733333333333333,5.828666666666667,17.573333333333334,9.762
Gujarat,The Dangs,1984,0.056,3.74,17.41,8.692
Gujarat,The Dangs,1985,0.032,3.286,17.328,9.506
Gujarat,The Dangs,1986,0.094,2.684,17.048,10.404
Gujarat,The Dangs,1987,0.128,2.472,16.676,10.112
Gujarat,The Dangs,1988,0.022,7.392,16.732,7.36
Gujarat,The Dangs,1989,0.08,4.258,16.944,8.534
Gujarat,The Dangs,1990,0.024,6.206,15.68,7.154
Gujarat,The Dangs,1991,0.02,4.988,16.89,8.762
Gujarat,The Dangs,1992,0.01,3.804,16.838,9.224
Gujarat,The Dangs,1993,0.098,6.228,16.29,7.81
Gujarat,The Dangs,1994,0.172,9.346,16.67,7.092
Gujarat,The Dangs,1995,0.08,6.824,16.502,8.38
Gujarat,The Dangs,1996,0.086,6.93,16.566,7.722
Gujarat,The Dangs,1997,0.346,7.266,15.632,7.314
Gujarat,The Dangs,1998,0.19,8.482,15.346,6.642
Gujarat,The Dangs,1999,0.038,4.742,16.718,7.936
Gujarat,The Dangs,2000,0.058,3.496,17.308,9.27
Gujarat,The Dangs,2001,0.01,6.004,17.07,7.338
Gujarat,The Dangs,2002,0.04,6.464,16.38,8.214
Gujarat,The Dangs,2003,0.286,10.166,16.384,6.768
Gujarat,The Dangs,2004,0.03,10.538,16.63,7.158
Gujarat,The Dangs,2005,0.02,13.092,16.41,7.078
Gujarat,The Dangs,2006,0.256,11.552,15.922,6.738
Gujarat,The Dangs,2007,0.052,10.278,15.924,6.838
Gujarat,The Dangs,2008,0.034,9.386,16.144,6.936
Gujarat,The Dangs,2009,0.552,7.362,15.464,7.904
Gujarat,The Dangs,2010,0.536,9.644,14.606,6.354
Gujarat,The Dangs,2011,0.006,7.392,16.88,7.17
Gujarat,The Dangs,2012,0.0,5.736,16.84,7.084
Gujarat,The Dangs,2013,0.19,10.702,15.832,5.746
Gujarat,The Dangs,2014,0.352,7.022,15.496,8.146
Gujarat,The Dangs,2015,0.24,7.758,15.732,7.812
Gujarat,The Dangs,2016,0.014,8.008,16.822,7.258
Gujarat,The Dangs,2017,0.128,7.498,16.386,7.21
Gujarat,Vadodara,1984,0.004,4.144,19.528,9.825
Gujarat,Vadodara,1985,0.0,3.36,18.972,10.805
Gujarat,Vadodara,1986,0.08,2.604,18.814,11.841999999999999
Gujarat,Vadodara,1987,0.17,1.405,18.752000000000002,11.739
Gujarat,Vadodara,1988,0.001,5.341,18.447000000000003,8.398
Gujarat,Vadodara,1989,0.020999999999999998,3.548,18.612000000000002,10.099
Gujarat,Vadodara,1990,0.020999999999999998,5.269,17.186999999999998,8.321
Gujarat,Vadodara,1991,0.001,3.768,18.101,10.506
Gujarat,Vadodara,1992,0.01,3.5250000000000004,18.146,10.035
Gujarat,Vadodara,1993,0.04,4.948,18.208,9.249
Gujarat,Vadodara,1994,0.08499999999999999,8.719000000000001,18.392,7.968999999999999
Gujarat,Vadodara,1995,0.07,4.28,18.048000000000002,9.874
Gujarat,Vadodara,1996,0.059000000000000004,5.657,18.056,8.787
Gujarat,Vadodara,1997,0.089,8.186,16.942,7.529
Gujarat,Vadodara,1998,0.079,6.57,17.121000000000002,7.762
Gujarat,Vadodara,1999,0.031,3.7439999999999998,18.664,9.849
Gujarat,Vadodara,2000,0.026,3.387,19.018,10.698
Gujarat,Vadodara,2001,0.002,4.078,18.805,9.273
Gujarat,Vadodara,2002,0.027,4.105,18.060000000000002,10.386
Gujarat,Vadodara,2003,0.221,7.671,17.427999999999997,7.702
Gujarat,Vadodara,2004,0.009000000000000001,7.589,17.993000000000002,8.099
Gujarat,Vadodara,2005,0.004,9.502,17.494,7.923
Gujarat,Vadodara,2006,0.069,8.455,17.353,7.595000000000001
Gujarat,Vadodara,2007,0.043,8.558,16.666,7.55
Gujarat,Vadodara,2008,0.024,6.04,17.806,7.818
Gujarat,Vadodara,2009,0.396,5.589,16.984,9.052
Gujarat,Vadodara,2010,0.319,8.905999999999999,16.039,7.3420000000000005
Gujarat,Vadodara,2011,0.0,6.186,18.082,7.849
Gujarat,Vadodara,2012,0.0,4.747,18.402,8.652000000000001
Gujarat,Vadodara,2013,0.024,9.433,16.942,6.384
Gujarat,Vadodara,2014,0.10500000000000001,5.8149999999999995,16.491999999999997,8.829
Gujarat,Vadodara,2015,0.14600000000000002,5.4350000000000005,17.032,9.137
Gujarat,Vadodara,2016,0.006,4.569,18.273,8.759
Gujarat,Vadodara,2017,0.08099999999999999,6.098,17.514,8.256
Gujarat,Valsad,1984,0.046,6.122,17.668,7.03
Gujarat,Valsad,1985,0.042,5.056,17.428,7.698
Gujarat,Valsad,1986,0.088,4.232,16.832,8.638
Gujarat,Valsad,1987,0.072,4.524,16.742,8.11
Gujarat,Valsad,1988,0.01,11.54,16.426,6.202
Gujarat,Valsad,1989,0.038,7.132,16.928,6.864
Gujarat,Valsad,1990,0.024,9.626,15.518,5.762
Gujarat,Valsad,1991,0.018,7.728,16.77,7.54
Gujarat,Valsad,1992,0.004,6.406,16.764,7.448
Gujarat,Valsad,1993,0.058,9.11,16.132,6.41
Gujarat,Valsad,1994,0.128,14.182,17.012,6.206
Gujarat,Valsad,1995,0.042,9.86,16.49,7.07
Gujarat,Valsad,1996,0.084,10.262,16.414,6.474
Gujarat,Valsad,1997,0.338,10.04,15.52,6.366
Gujarat,Valsad,1998,0.188,12.028,15.236,5.614
Gujarat,Valsad,1999,0.012,6.932,16.884,6.464
Gujarat,Valsad,2000,0.054,5.704,17.07,7.452
Gujarat,Valsad,2001,0.008,9.454,16.736,6.176
Gujarat,Valsad,2002,0.024,9.226,16.442,7.068
Gujarat,Valsad,2003,0.298,14.908,16.33,5.996
Gujarat,Valsad,2004,0.016,15.424,16.686,6.178
Gujarat,Valsad,2005,0.008,19.532,16.662,6.112
Gujarat,Valsad,2006,0.21,17.286,16.142,5.756
Gujarat,Valsad,2007,0.056,15.422,15.976,6.054
Gujarat,Valsad,2008,0.016,14.774,16.526,6.07
Gujarat,Valsad,2009,0.466,11.026,15.64,6.676
Gujarat,Valsad,2010,0.494,14.742,14.48,5.438
Gujarat,Valsad,2011,0.0,11.402,17.114,6.12
Gujarat,Valsad,2012,0.0,8.64,16.58,5.936
Gujarat,Valsad,2013,0.134,15.748,15.998,5.054
Gujarat,Valsad,2014,0.266,10.99,15.454,6.994
Gujarat,Valsad,2015,0.208,9.082,15.848,6.748
Gujarat,Valsad,2016,0.018,12.468,16.94,6.076
Gujarat,Valsad,2017,0.274,11.454,16.328,6.132
Haryana,Bhiwani,1984,0.068,2.756,17.186,11.578
Haryana,Bhiwani,1985,0.11,3.036,17.034,11.59
Haryana,Bhiwani,1986,0.282,1.526,16.378,12.69
Haryana,Bhiwani,1987,0.45,0.91,16.592,13.63
Haryana,Bhiwani,1988,0.288,3.84,16.558,11.294
Haryana,Bhiwani,1989,0.384,1.288,16.302,12.862
Haryana,Bhiwani,1990,0.582,3.38,15.954,11.094
Haryana,Bhiwani,1991,0.204,2.51,16.086,12.714
Haryana,Bhiwani,1992,0.298,2.16,15.9,12.028
Haryana,Bhiwani,1993,0.234,2.838,16.794,12.512
Haryana,Bhiwani,1994,0.192,3.536,16.296,10.922
Haryana,Bhiwani,1995,0.62,3.592,16.08,11.364
Haryana,Bhiwani,1996,0.35,3.368,16.964,11.474
Haryana,Bhiwani,1997,0.49,3.228,15.328,10.932
Haryana,Bhiwani,1998,0.524,3.552,15.926,10.982
Haryana,Bhiwani,1999,0.194,1.274,16.774,12.444
Haryana,Bhiwani,2000,0.288,1.678,16.884,12.596
Haryana,Bhiwani,2001,0.126,2.552,16.602,12.148
Haryana,Bhiwani,2002,0.37,1.248,16.006,12.778
Haryana,Bhiwani,2003,0.392,4.1,15.62,10.67
Haryana,Bhiwani,2004,0.11,2.294,16.468,11.658
Haryana,Bhiwani,2005,0.614,2.958,15.468,11.862
Haryana,Bhiwani,2006,0.192,2.168,15.96,11.426
Haryana,Bhiwani,2007,0.83,2.678,15.684,11.54
Haryana,Bhiwani,2008,0.086,3.58,16.498,10.498
Haryana,Bhiwani,2009,0.202,2.338,15.64,12.214
Haryana,Bhiwani,2010,0.384,4.166,15.604,9.92
Haryana,Bhiwani,2011,0.286,3.228,15.724,10.436
Haryana,Bhiwani,2012,0.09,2.884,16.512,11.262
Haryana,Bhiwani,2013,0.678,4.3,15.476,10.328
Haryana,Bhiwani,2014,0.498,1.766,14.99,12.14
Haryana,Bhiwani,2015,0.704,2.77,15.026,12.002
Haryana,Bhiwani,2016,0.136,3.396,16.156,10.988
